Document_ID,Company_Name,Statement,Financial_Year,Quarter,Revenue,Expenses,Profit,Assets,Liabilities,Equity,Profit_Margin,Profit_Category,Year,Growth_Rate,Debt_to_Equity_Ratio,Return_on_Assets,Current_Ratio,Cash_Flow,Investment_Score,Risk_Level
DOC_0087,"Byrd, Carlson and Cruz","The company's Q2 2020 financials reflect a High margin and Low risk, supported by 0.14% growth in profitability.",2021-2022,Q2,22649906.71,8877850.09,13772056.62,14095743.19,32623390.91,-18527647.72,60.8,High,2020,0.14,-1.76,97.7,2.84,12623124.22,65.5,Low
DOC_0088,Ferguson Ltd,The firm achieved a profit of -1717470.01 during Q4 2018 with total revenue reaching 3775032.19 and expenses of 5492502.2. The risk level was assessed as High.,2023-2024,Q4,3775032.19,5492502.2,-1717470.01,11483775.64,17910953.41,-6427177.77,-45.5,Low,2018,14.7,-2.79,-14.96,1.65,-1782629.93,86.9,High
DOC_0089,Brown and Sons,"In Q3 2023, the organization maintained a growth rate of 18.21%, achieving High profit levels and High investment risk.",2019-2020,Q3,33210042.07,6738443.32,26471598.75,9463244.83,4161393.69,5301851.14,79.71,High,2023,18.21,0.78,279.73,2.34,25669947.76,56.71,High
DOC_0090,Chambers Ltd,"During Q3 2023, revenue totaled 27300194.01, while expenses were 28148963.97. The profit outcome was -848769.96, marking a Low performance category.",2024-2025,Q3,27300194.01,28148963.97,-848769.96,38579331.67,10695834.61,27883497.06,-3.11,Low,2023,22.19,0.38,-2.2,1.13,-852186.44,65.66,High
DOC_0091,Reyes-Bradley,"In Q2 2019, the company recorded a revenue of 23978478.69 and expenses of 4787608.1, resulting in a profit of 19190870.59. Overall performance was classified as High.",2019-2020,Q2,23978478.69,4787608.1,19190870.59,10149107.14,39446474.6,-29297367.46,80.03,High,2019,10.03,-1.35,189.09,2.37,19135742.44,59.44,High
DOC_0092,Lawson-Cole,"For Q3 2019, financial growth stood at 15.92%, with profit margins rated as Low and overall investment risk categorized as High.",2018-2019,Q3,6744507.86,13332946.89,-6588439.03,39011119.02,30110482.58,8900636.44,-97.69,Low,2019,15.92,3.38,-16.89,2.02,-7101185.24,57.54,High
DOC_0093,"Mclean, Mack and Myers","Q2 2022 performance shows revenue at 29054326.32, expenses at 20672298.49, and profit reaching 8382027.83. The period closed with a High margin.",2024-2025,Q2,29054326.32,20672298.49,8382027.83,46962852.88,18499413.81,28463439.07,28.85,High,2022,18.78,0.65,17.85,2.25,8425822.73,59.62,High
DOC_0094,"Walters, Lopez and Anthony",The firm achieved a profit of 37645787.27 during Q2 2023 with total revenue reaching 39620221.98 and expenses of 1974434.71. The risk level was assessed as High.,2024-2025,Q2,39620221.98,1974434.71,37645787.27,86112859.34,27665105.26,58447754.08,95.02,High,2023,3.26,0.47,43.72,1.81,40820817.84,57.21,High
DOC_0095,Gutierrez-Vasquez,"In Q2 2022, the company recorded a revenue of 9787283.8 and expenses of 1480442.17, resulting in a profit of 8306841.63. Overall performance was classified as High.",2022-2023,Q2,9787283.8,1480442.17,8306841.63,68204844.54,26885041.9,41319802.64,84.87,High,2022,-0.55,0.65,12.18,1.8,8900292.68,50.15,High
DOC_0096,"Alvarado, Foster and Myers","In Q1 2018, the company recorded a revenue of 11149743.8 and expenses of 15203039.67, resulting in a profit of -4053295.87. Overall performance was classified as Low.",2021-2022,Q1,11149743.8,15203039.67,-4053295.87,98655188.88,11179485.8,87475703.08,-36.35,Low,2018,-0.4,0.13,-4.11,0.7,-4198291.05,42.97,High
DOC_0097,"Erickson, Camacho and Bruce","Q1 2018 performance shows revenue at 11765206.6, expenses at 29392850.2, and profit reaching -17627643.6. The period closed with a Low margin.",2024-2025,Q1,11765206.6,29392850.2,-17627643.6,87478522.71,19067717.41,68410805.3,-149.83,Low,2018,4.92,0.28,-20.15,2.33,-17081400.9,50.67,High
DOC_0098,Meadows Inc,2021 Q1 results indicate a profit of 11545496.71 with -9.5% growth and classified as High risk under High margin.,2019-2020,Q1,32778471.7,21232974.99,11545496.71,78770636.75,43041624.5,35729012.25,35.22,High,2021,-9.5,1.2,14.66,0.6,12259262.4,52.5,High
DOC_0099,Anderson Inc,"During Q3 2023, revenue totaled 49891398.08, while expenses were 7325715.38. The profit outcome was 42565682.7, marking a High performance category.",2019-2020,Q3,49891398.08,7325715.38,42565682.7,44533980.63,24112114.03,20421866.6,85.32,High,2023,-0.92,1.18,95.58,2.59,44411107.57,49.12,High
DOC_0100,Wheeler Group,"Q4 2021 performance shows revenue at 1424098.15, expenses at 23093600.96, and profit reaching -21669502.81. The period closed with a Low margin.",2018-2019,Q4,1424098.15,23093600.96,-21669502.81,39203907.48,12307219.66,26896687.82,-1521.63,Low,2021,3.08,0.46,-55.27,2.13,-21665872.59,49.87,High
DOC_0101,Baldwin-Lee,"Q1 2022 performance shows revenue at 11499117.24, expenses at 20861173.45, and profit reaching -9362056.21. The period closed with a Low margin.",2021-2022,Q1,11499117.24,20861173.45,-9362056.21,80171600.34,6462575.13,73709025.21,-81.42,Low,2022,2.32,0.09,-11.68,0.65,-9908596.21,50.78,High
DOC_0102,Scott-Doyle,"In Q3 2020, the organization maintained a growth rate of -6.48%, achieving High profit levels and Low investment risk.",2023-2024,Q3,36530741.39,10972760.88,25557980.51,60098064.77,30114298.74,29983766.03,69.96,High,2020,-6.48,1.0,42.53,2.87,26431440.56,77.1,Low
DOC_0103,"Smith, Martinez and Davidson","In Q2 2021, the organization maintained a growth rate of 5.94%, achieving Low profit levels and High investment risk.",2019-2020,Q2,16760501.02,23521385.3,-6760884.28,30475114.83,43144403.39,-12669288.56,-40.34,Low,2021,5.94,-3.41,-22.18,2.58,-7305538.28,43.26,High
DOC_0104,"Lopez, Osborn and Evans","Q3 2021 performance shows revenue at 23925106.72, expenses at 13929194.01, and profit reaching 9995912.71. The period closed with a High margin.",2019-2020,Q3,23925106.72,13929194.01,9995912.71,84944697.2,35484476.37,49460220.83,41.78,High,2021,-3.66,0.72,11.77,2.4,10684228.98,62.89,Low
DOC_0105,"Ramirez, Taylor and Wolfe","During Q4 2018, revenue totaled 5718838.39, while expenses were 15659718.53. The profit outcome was -9940880.14, marking a Low performance category.",2021-2022,Q4,5718838.39,15659718.53,-9940880.14,28968053.63,6010368.69,22957684.94,-173.83,Low,2018,-1.84,0.26,-34.32,1.36,-9270142.49,57.28,High
DOC_0106,Morrison-Perez,"The company's Q1 2022 financials reflect a High margin and Low risk, supported by 19.84% growth in profitability.",2018-2019,Q1,41623237.6,9242197.81,32381039.79,23784519.62,26987409.47,-3202889.85,77.8,High,2022,19.84,-8.43,136.14,1.3,34239493.51,82.17,Low
DOC_0107,Hudson and Sons,"During Q4 2024, revenue totaled 46852122.71, while expenses were 19416684.77. The profit outcome was 27435437.94, marking a High performance category.",2019-2020,Q4,46852122.71,19416684.77,27435437.94,47893412.87,19137378.22,28756034.65,58.56,High,2024,4.53,0.67,57.28,2.93,26416284.13,45.08,High
DOC_0108,"Long, Mcdonald and Wilson","Q4 2020 performance shows revenue at 38488854.81, expenses at 14482540.99, and profit reaching 24006313.82. The period closed with a High margin.",2023-2024,Q4,38488854.81,14482540.99,24006313.82,22931018.27,46387593.66,-23456575.39,62.37,High,2020,2.21,-1.98,104.69,2.71,22668964.02,49.97,High
DOC_0109,Esparza Group,"During Q1 2018, revenue totaled 1586470.23, while expenses were 27120235.54. The profit outcome was -25533765.31, marking a Low performance category.",2021-2022,Q1,1586470.23,27120235.54,-25533765.31,42481002.76,36248799.01,6232203.75,-1609.47,Low,2018,-2.29,5.82,-60.11,1.59,-26120836.78,44.58,High
DOC_0110,"Barnett, Fowler and Parker","The company's Q2 2018 financials reflect a Low margin and High risk, supported by -3.54% growth in profitability.",2024-2025,Q2,1342822.05,25488883.94,-24146061.89,71553602.23,40206102.07,31347500.16,-1798.16,Low,2018,-3.54,1.28,-33.75,0.86,-23138207.89,71.75,High
DOC_0111,"Harris, Osborn and Beck","For Q3 2020, the firm achieved a -3.38% growth rate, with total revenue of 42243476.08, profit of 24424979.49, and categorized as High risk.",2020-2021,Q3,42243476.08,17818496.59,24424979.49,3044779.51,9950155.87,-6905376.36,57.82,High,2020,-3.38,-1.44,802.19,2.37,23717466.16,45.55,High
DOC_0112,"Caldwell, Cunningham and Bradford","Q2 2019 performance shows revenue at 21393570.01, expenses at 14497303.78, and profit reaching 6896266.23. The period closed with a High margin.",2023-2024,Q2,21393570.01,14497303.78,6896266.23,69386711.87,48317603.69,21069108.18,32.24,High,2019,0.86,2.29,9.94,1.49,6440019.29,74.65,Low
DOC_0113,Wiggins-Ford,"Q4 2023 performance shows revenue at 43748555.45, expenses at 2343224.75, and profit reaching 41405330.7. The period closed with a High margin.",2018-2019,Q4,43748555.45,2343224.75,41405330.7,41005145.84,20575332.73,20429813.11,94.64,High,2023,-8.95,1.01,100.98,2.17,38570162.19,80.95,Low
DOC_0114,Lee and Sons,"In Q2 2022, the organization maintained a growth rate of -6.96%, achieving Low profit levels and High investment risk.",2018-2019,Q2,13062450.76,17466263.12,-4403812.36,25129507.72,42423670.96,-17294163.24,-33.71,Low,2022,-6.96,-2.45,-17.52,2.62,-4506227.61,86.92,High
DOC_0115,"Robinson, Bowman and Edwards","During Q1 2024, revenue totaled 29240732.18, while expenses were 9194053.89. The profit outcome was 20046678.29, marking a High performance category.",2020-2021,Q1,29240732.18,9194053.89,20046678.29,86347736.36,38771723.41,47576012.95,68.56,High,2024,14.98,0.81,23.22,1.07,19885286.2,59.94,High
DOC_0116,Watson Inc,"The company's Q2 2022 financials reflect a High margin and Low risk, supported by -0.11% growth in profitability.",2022-2023,Q2,41651308.84,19801782.97,21849525.87,98352229.43,28330467.71,70021761.72,52.46,High,2022,-0.11,0.4,22.22,2.46,20401267.97,64.15,Low
DOC_0117,Parker-Jackson,"In Q1 2019, the company recorded a revenue of 3603347.67 and expenses of 966620.54, resulting in a profit of 2636727.13. Overall performance was classified as High.",2023-2024,Q1,3603347.67,966620.54,2636727.13,25291087.57,13056257.18,12234830.39,73.17,High,2019,16.53,1.07,10.43,1.16,2865659.33,47.46,High
DOC_0118,"Matthews, Bailey and Robinson",The firm achieved a profit of 38545220.82 during Q4 2019 with total revenue reaching 40776727.89 and expenses of 2231507.07. The risk level was assessed as Low.,2018-2019,Q4,40776727.89,2231507.07,38545220.82,16159672.27,2138786.83,14020885.44,94.53,High,2019,20.94,0.15,238.53,2.57,37696728.52,63.93,Low
DOC_0119,Allen-Gonzalez,2023 Q2 results indicate a profit of -23200341.39 with 14.11% growth and classified as High risk under Low margin.,2021-2022,Q2,1518090.44,24718431.83,-23200341.39,42023567.97,47961671.48,-5938103.51,-1528.26,Low,2023,14.11,-8.08,-55.21,1.38,-24279144.78,84.23,High
DOC_0120,Potter-Graham,"During Q1 2023, revenue totaled 37737818.12, while expenses were 11500423.61. The profit outcome was 26237394.51, marking a High performance category.",2024-2025,Q1,37737818.12,11500423.61,26237394.51,13199194.09,23879122.65,-10679928.56,69.53,High,2023,10.79,-2.24,198.78,0.68,27078917.42,71.48,Low
DOC_0121,"Middleton, Garcia and Taylor","The company's Q2 2018 financials reflect a Low margin and High risk, supported by 19.47% growth in profitability.",2019-2020,Q2,23261280.28,27168396.83,-3907116.55,7417141.67,1278591.45,6138550.22,-16.8,Low,2018,19.47,0.21,-52.68,2.31,-3827037.28,68.73,High
DOC_0122,Harris-Hobbs,"Q2 2019 performance shows revenue at 14809882.95, expenses at 16650142.05, and profit reaching -1840259.1. The period closed with a Low margin.",2020-2021,Q2,14809882.95,16650142.05,-1840259.1,55822388.44,18447027.2,37375361.24,-12.43,Low,2019,-0.51,0.49,-3.3,2.73,-1798191.48,67.88,High
DOC_0123,Horton Ltd,"Q2 2020 performance shows revenue at 13733622.86, expenses at 24920227.53, and profit reaching -11186604.67. The period closed with a Low margin.",2019-2020,Q2,13733622.86,24920227.53,-11186604.67,70051229.24,22420119.7,47631109.54,-81.45,Low,2020,23.7,0.47,-15.97,1.45,-11744289.37,40.24,High
DOC_0124,"Carpenter, Livingston and Moore",2024 Q4 results indicate a profit of 15018549.61 with 1.13% growth and classified as High risk under High margin.,2021-2022,Q4,24474889.24,9456339.63,15018549.61,4474252.16,24988468.08,-20514215.92,61.36,High,2024,1.13,-1.22,335.67,1.53,13658280.99,54.92,High
DOC_0125,Nielsen-Mitchell,"During Q4 2019, revenue totaled 43675537.22, while expenses were 12461634.34. The profit outcome was 31213902.88, marking a High performance category.",2021-2022,Q4,43675537.22,12461634.34,31213902.88,68619750.05,28054668.54,40565081.51,71.47,High,2019,-6.28,0.69,45.49,0.5,30911056.55,87.13,Low
DOC_0126,"Reed, Huff and Page","The company's Q4 2024 financials reflect a High margin and High risk, supported by 1.12% growth in profitability.",2023-2024,Q4,39580775.95,3416663.67,36164112.28,7476189.44,4964202.93,2511986.51,91.37,High,2024,1.12,1.98,483.72,1.64,33057056.67,56.25,High
DOC_0127,"Murphy, Vargas and Turner","The company's Q4 2021 financials reflect a High margin and Low risk, supported by -2.14% growth in profitability.",2020-2021,Q4,48243569.8,15533017.84,32710551.96,1408320.33,14008936.91,-12600616.58,67.8,High,2021,-2.14,-1.11,2322.66,2.85,33683653.17,72.5,Low
DOC_0128,"Ross, Thompson and Humphrey","Revenue for Q4 2021 was 35549921.8 with corresponding expenses of 22590427.4, leading to a profit of 12959494.4. Risk profile: High.",2020-2021,Q4,35549921.8,22590427.4,12959494.4,92271387.05,16477587.72,75793799.33,36.45,High,2021,-7.53,0.22,14.04,2.37,14028531.03,52.25,High
DOC_0129,"Jenkins, Nelson and Carpenter","Revenue for Q1 2023 was 47634075.77 with corresponding expenses of 24728767.72, leading to a profit of 22905308.05. Risk profile: Low.",2018-2019,Q1,47634075.77,24728767.72,22905308.05,68987966.54,11013093.25,57974873.29,48.09,High,2023,2.66,0.19,33.2,1.55,23627255.93,94.36,Low
DOC_0130,Kennedy LLC,"In Q3 2023, the company recorded a revenue of 47194586.17 and expenses of 27837220.54, resulting in a profit of 19357365.63. Overall performance was classified as High.",2022-2023,Q3,47194586.17,27837220.54,19357365.63,84033044.88,4696292.85,79336752.03,41.02,High,2023,17.81,0.06,23.04,2.97,19382920.83,84.01,Low
DOC_0131,Garner Inc,"The company's Q3 2019 financials reflect a High margin and Low risk, supported by -5.46% growth in profitability.",2023-2024,Q3,38332625.65,10665946.05,27666679.6,48696480.08,29389011.0,19307469.08,72.18,High,2019,-5.46,1.52,56.81,2.72,30158395.18,69.29,Low
DOC_0132,"Simmons, Copeland and Campbell","The company's Q2 2022 financials reflect a Low margin and High risk, supported by 2.34% growth in profitability.",2022-2023,Q2,7633761.23,9951922.85,-2318161.62,84332703.32,19937253.63,64395449.69,-30.37,Low,2022,2.34,0.31,-2.75,2.27,-2246455.13,60.26,High
DOC_0133,Mcmahon LLC,"Revenue for Q4 2022 was 22405908.83 with corresponding expenses of 27175708.47, leading to a profit of -4769799.64. Risk profile: High.",2022-2023,Q4,22405908.83,27175708.47,-4769799.64,2291502.82,26418722.18,-24127219.36,-21.29,Low,2022,18.11,-1.09,-208.15,1.32,-4873418.94,76.44,High
DOC_0134,"Brooks, Lee and Turner","The company's Q3 2022 financials reflect a Low margin and High risk, supported by 21.35% growth in profitability.",2023-2024,Q3,11464478.35,15672926.8,-4208448.45,73973089.07,34914115.55,39058973.52,-36.71,Low,2022,21.35,0.89,-5.69,0.81,-3850485.34,71.01,High
DOC_0135,Poole-Cooper,"For Q1 2020, financial growth stood at -1.4%, with profit margins rated as High and overall investment risk categorized as Low.",2022-2023,Q1,38976304.76,12086353.26,26889951.5,21266077.53,23123001.18,-1856923.65,68.99,High,2020,-1.4,-12.45,126.45,0.77,29560093.47,94.7,Low
DOC_0136,Myers-Juarez,The firm achieved a profit of 6256172.23 during Q4 2024 with total revenue reaching 18642799.03 and expenses of 12386626.8. The risk level was assessed as High.,2021-2022,Q4,18642799.03,12386626.8,6256172.23,19524810.57,40583975.11,-21059164.54,33.56,High,2024,17.15,-1.93,32.04,2.63,6285017.28,47.58,High
DOC_0137,"Dean, Wilson and Woods","During Q2 2023, revenue totaled 25500581.62, while expenses were 26625090.36. The profit outcome was -1124508.74, marking a Low performance category.",2020-2021,Q2,25500581.62,26625090.36,-1124508.74,54547537.09,28836738.93,25710798.16,-4.41,Low,2023,-8.2,1.12,-2.06,1.07,-1190569.8,53.34,High
DOC_0138,Davis-Allen,"For Q3 2024, the firm achieved a 19.12% growth rate, with total revenue of 15491880.95, profit of -11510889.37, and categorized as High risk.",2019-2020,Q3,15491880.95,27002770.32,-11510889.37,17460844.03,11721565.68,5739278.35,-74.3,Low,2024,19.12,2.04,-65.92,2.55,-11138600.89,65.72,High
DOC_0139,Cox-Walker,"For Q4 2023, the firm achieved a 3.14% growth rate, with total revenue of 29474049.55, profit of 7313262.61, and categorized as High risk.",2020-2021,Q4,29474049.55,22160786.94,7313262.61,22345704.12,21128003.97,1217700.15,24.81,High,2023,3.14,17.35,32.73,0.8,7007243.43,57.48,High
DOC_0140,Strickland-Weaver,"The company's Q3 2021 financials reflect a Low margin and High risk, supported by 10.06% growth in profitability.",2020-2021,Q3,5747898.69,13156526.66,-7408627.97,93111665.12,13773305.23,79338359.89,-128.89,Low,2021,10.06,0.17,-7.96,1.78,-7401216.9,59.33,High
DOC_0141,"Odom, Robertson and Harrison",2019 Q1 results indicate a profit of 20806674.91 with 10.77% growth and classified as Low risk under High margin.,2020-2021,Q1,42752515.26,21945840.35,20806674.91,50088091.82,23769575.5,26318516.32,48.67,High,2019,10.77,0.9,41.54,0.83,20039494.57,66.93,Low
DOC_0142,Avila and Sons,"In Q2 2024, the company recorded a revenue of 24008049.44 and expenses of 20336756.44, resulting in a profit of 3671293.0. Overall performance was classified as Medium.",2024-2025,Q2,24008049.44,20336756.44,3671293.0,3073085.52,45078858.08,-42005772.56,15.29,Medium,2024,10.35,-1.07,119.47,0.74,3567992.13,57.22,High
DOC_0143,Campbell-Watson,"During Q4 2023, revenue totaled 20731963.7, while expenses were 22652181.97. The profit outcome was -1920218.27, marking a Low performance category.",2019-2020,Q4,20731963.7,22652181.97,-1920218.27,72462911.34,48670603.67,23792307.67,-9.26,Low,2023,-9.93,2.05,-2.65,2.84,-2086425.13,92.54,High
